id,Title,Text,Keywords,Description,Publish_date,URL,Source,type,Lang
970132686371417,É falso que Bahia zerou fila de pacientes intubados com Covid-19 após anúncio de CPI | Aos Fatos,"Após CPI no Senado colocar governadores na mira das investigações, um “milagre” ocorre na Bahia e a fila de pacientes intubados é zerada!!! @costa_rui, nos explica esse fenômeno. Todo mundo na regulação… foi só a CPI mirar governadores e prefeitos, então o “milagre” aconteceu.","Bahia,  Coronavírus,  Covid-19",Redução da demanda por UTIs começou antes de comissão ser oficializada,"
         20 de
        abril de
        2021,
        14h11
        
    ",aosfatos.org/noticias/e-falso-que-bahia-zerou-fila-de-pacientes-intubados-com-covid-19-apos-anuncio-de-cpi/,Aos Fatos,falso,pt-BR
970132686371417,Diretor-geral da PF não tuitou que STF e Lula mandaram matar Bolsonaro | Aos Fatos,"SEGUNDO CONSTA, PAULO MAIORINO DIZ QUE A ORDEM DE MATAR BOLSONARO PARTIU DE ALGUÉM DO STF EM CONJUNTO COM LULA! DUVIDAM? ENTÃO ASSISTAM. ESTA É UMA DAS JORNALISTAS MAIS SÉRIAS E CORRETAS QUE O BRASIL JÁ VIU. A CONTA DO DELEGADO FOI SUSPENSA NO TWITTER.","Desinformação,  Jair Bolsonaro,  Lula,  Polícia Federal,  STF",Teoria conspiratória foi postada por perfil falso atribuído ao delegado,"
         19 de
        abril de
        2021,
        18h03
        
    ",aosfatos.org/noticias/diretor-geral-da-pf-nao-tuitou-que-stf-e-lula-mandaram-matar-bolsonaro/,Aos Fatos,falso,pt-BR
970132686371417,É falso que Doria e Witzel participaram de Carnaval em 2020 já sabendo da pandemia | Aos Fatos,Hipocrisia é você pular Carnaval já sabendo da pandemia e depois chamar o Bolsonaro de irresponsável,"Coronavírus,  Covid-19,  João Doria Jr.,  Wilson Witzel","Na época, OMS ainda não havia decretado epidemia global de Covid-19","
         19 de
        abril de
        2021,
        17h57
        
    ",aosfatos.org/noticias/e-falso-que-doria-e-witzel-participaram-de-carnaval-em-2020-ja-sabendo-da-pandemia/,Aos Fatos,falso,pt-BR
970132686371417,"Senado da Itália aprovou cuidado domiciliar, não 'tratamento precoce' para Covid-19 | Aos Fatos","Senado da Itália aprova uso do tratamento precoce contra Covid-19. Por 212 votos a 2, senadores entenderam que o tratamento domiciliar pode salvar vidas","Coronavírus,  Covid-19,  tratamento precoce",Moção analisada por parlamentares não incluía drogas sem eficácia comprovada,"
         19 de
        abril de
        2021,
        15h58
        
    ",aosfatos.org/noticias/senado-da-italia-aprovou-cuidado-domiciliar-nao-tratamento-precoce-para-covid-19/,Aos Fatos,falso,pt-BR
970132686371417,É falso que Forças Armadas vão fiscalizar restrições contra Covid-19 na Argentina | Aos Fatos,DEMOCRACIA? Presidente comunista da Argentina pede que as forças armadas saiam às ruas para obrigar cidadãos cumprirem medidas de restrição de liberdades.,"Argentina,  Covid-19,  Desinformação,  Forças Armadas,  Jair Bolsonaro",Lei só permite que instituição atue na segurança interna em estado de sítio,"
         16 de
        abril de
        2021,
        19h28
        
    ",aosfatos.org/noticias/e-falso-que-forcas-armadas-vao-fiscalizar-restricoes-contra-covid-19-na-argentina/,Aos Fatos,falso,pt-BR
970132686371417,Posts omitem fatos ao dizer que Carnaval foi mantido em 2020 apesar de estado de emergência | Aos Fatos,Quem é o irresponsável? Bolsonaro decretou estado de emergência dia 03/fev/2020. 18 dias antes do carnaval. Mesmo assim os governadores assumiram o risco e não cancelaram o carnaval,"Coronavírus,  Covid-19,  Jair Bolsonaro",Medida do Ministério da Saúde não orientava cancelamento das festividades,"
         16 de
        abril de
        2021,
        19h14
        
    ",aosfatos.org/noticias/posts-omitem-fatos-ao-dizer-que-carnaval-foi-mantido-em-2020-apesar-de-estado-de-emergencia/,Aos Fatos,distorcido,pt-BR
970132686371417,Foto não mostra trecho de estrada que teria sido asfaltado pelo Exército na Paraíba | Aos Fatos,Surge um novo Nordeste. Esta é a BR 230 que liga Campina Grande a João Pessoa. Totalmente asfaltada pelo batalhão de engenharia do exército brasileiro,"Desinformação,  Exército",Imagem circula na internet desde 2016; obra de militares na BR-230 ainda não terminou,"
         16 de
        abril de
        2021,
        17h09
        
    ",aosfatos.org/noticias/foto-nao-mostra-trecho-de-estrada-que-teria-sido-asfaltado-pelo-exercito-na-paraiba/,Aos Fatos,falso,pt-BR
970132686371417,Estudo da prefeitura de Sorocaba sobre 'tratamento precoce' tem metodologia falha | Aos Fatos,Estudo preliminar aponta 99% de eficácia do tratamento precoce - Prefeitura de Sorocaba,"Covid-19,  Desinformação,  tratamento precoce",Levantamento monitorou só 123 pacientes e não teve grupo placebo,"
         15 de
        abril de
        2021,
        18h29
        
    ",aosfatos.org/noticias/estudo-da-prefeitura-de-sorocaba-sobre-tratamento-precoce-tem-metodologia-falha/,Aos Fatos,falso,pt-BR
970132686371417,STF não proibiu escolas e bibliotecas públicas de manter exemplares da Bíblia | Aos Fatos,"Em mais uma decisão questionável, STF ignora a história e proíbe Bíblia em escolas e bibliotecas públicas!","Bíblia,  Religião,  STF",Tribunal decidiu que presença do livro nesses locais não pode ser obrigatória no AM,"
         15 de
        abril de
        2021,
        16h46
        
    ",aosfatos.org/noticias/stf-nao-proibiu-escolas-e-bibliotecas-publicas-de-manter-exemplares-da-biblia/,Aos Fatos,falso,pt-BR
970132686371417,Queda de mortes por Covid-19 no AM não é consequência de 'tratamento precoce' | Aos Fatos,Após adotar tratamento precoce Amazonas tem queda de 80% no número de mortes desde janeiro,"Coronavírus,  Covid-19,  tratamento precoce",Estado atribui redução de 80% dos óbitos às restrições adotadas em janeiro,"
         15 de
        abril de
        2021,
        13h27
        
    ",aosfatos.org/noticias/queda-de-mortes-por-covid-19-no-am-nao-e-consequencia-de-tratamento-precoce/,Aos Fatos,falso,pt-BR
970132686371417,Não é verdade que vídeo mostre policiais impedindo trabalho de caminhoneiros no PR | Aos Fatos,"5/4/2021. Nunca pensei que eu fosse falar isso. Infelizmente, vamos ter que enfrentar a polícia para sobreviver?","Desinformação,  Polícia Militar","Posts insinuam relação com medidas contra a Covid-19, mas motorista estava embriagado","
         14 de
        abril de
        2021,
        18h41
        
    ",aosfatos.org/noticias/nao-e-verdade-que-video-mostre-policiais-impedindo-trabalho-de-caminhoneiros-no-pr/,Aos Fatos,falso,pt-BR
970132686371417,É falso que RN quitou salários de servidores com verbas federais exclusivas para Covid-19 | Aos Fatos,"Auditor do TCE/RN diz que governadora do Rio Grande do Norte Fátima Bezerra, usou R$ 900 milhões de verbas enviadas pelo Governo Federal para pagar a folha!","Coronavírus,  Covid-19,  Orçamento,  Rio Grande do Norte",Não é possível determinar se despesa foi paga com transferências da União,"
         14 de
        abril de
        2021,
        18h36
        
    ",aosfatos.org/noticias/e-falso-que-rn-quitou-salarios-de-servidores-com-verbas-federais-exclusivas-para-covid-19/,Aos Fatos,falso,pt-BR
970132686371417,É falso que variantes do novo coronavírus provocam danos graves ao fígado | Aos Fatos,Estão chegando [pacientes com hepatite] por causa da nova cepa. Aí estão dizendo que é ivermectina. Os pacientes estão pegando hepatite não é por conta do medicamento e sim por conta da nova cepa. A nova cepa atinge fígado.,"Coronavírus,  Covid-19,  ivermectina,  tratamento precoce",Remédios de 'tratamento precoce' são apontados como causa de hepatite em pacientes,"
         13 de
        abril de
        2021,
        19h01
        
    ",aosfatos.org/noticias/e-falso-que-variantes-do-novo-coronavirus-provocam-danos-graves-ao-figado/,Aos Fatos,falso,pt-BR
970132686371417,Brasil não caiu de 36º para 119º em ranking de educação durante governos do PT | Aos Fatos,"Quanto o PT assumiu o governo a educação estava em 36º lugar no mundo, ‘investiu’ tanto que deixou em 119º. E a culpa é do Bolsonaro?","Educação,  Pisa,  PT",Levantamento citado em postagens não existe e Pisa traz resultados distintos,"
         13 de
        abril de
        2021,
        17h47
        
    ",aosfatos.org/noticias/brasil-nao-caiu-de-36-para-119-em-ranking-de-educacao-durante-governos-do-pt/,Aos Fatos,falso,pt-BR
970132686371417,"É de 2019, e não atual, foto de Ivete Sangalo em mesa com 25 pessoas | Aos Fatos","SEGUNDO IVETE SANGALO e o MARIDO, a EMPREGADA é a CULPADA de contaminar a família com a peste chinesa. Os convidados das farras são totalmente inocentes? HIPÓCRITAS! 😳😠😡","Coronavírus,  Covid-19,  Isolamento social",A imagem foi postada no Instagram oficial da cantora no Natal de 2019,"
         12 de
        abril de
        2021,
        17h15
        
    ",aosfatos.org/noticias/e-de-2019-e-nao-atual-foto-de-ivete-sangalo-em-mesa-com-25-pessoas/,Aos Fatos,falso,pt-BR
970132686371417,É falso que governo federal repassou R$ 40 bilhões para RS aplicar na Saúde | Aos Fatos,Rio Grande do Sul recebeu 40 Bi. Gastou 800 milhões em saúde. O resto? Sumiu.,"Coronavírus,  Covid-19,  Rio Grande do Sul,  Saúde","Valor transferido em 2020 ao governo gaúcho foi de R$ 7,1 bilhões","
         12 de
        abril de
        2021,
        17h08
        
    ",aosfatos.org/noticias/e-falso-que-governo-federal-repassou-r-40-bilhoes-para-rs-aplicar-na-saude/,Aos Fatos,falso,pt-BR
970132686371417,É falso que STF autorizou criação de campos de concentração para não vacinados | Aos Fatos,STF autoriza construção de campos de concentração. Mas é pela saúde tá!,"Coronavírus,  Covid-19,  STF,  Vacina",Corte classificou alegações como falsas; documento é montagem,"
         12 de
        abril de
        2021,
        17h06
        
    ",aosfatos.org/noticias/e-falso-que-stf-autorizou-criacao-de-campos-de-concentracao-para-nao-vacinados/,Aos Fatos,falso,pt-BR
970132686371417,Dr. Jairinho não processou vereador do PSOL por chamar Bolsonaro de miliciano | Aos Fatos,"Preso pelo assassinato de enteado de 4 anos, Jairinho quis processar vereador que criticou Jair Bolsonaro. Bolsonarista vereador Dr. Jairinho abriu processo no Conselho de Ética contra Leonel Brizola Neto por chamar presidente de miliciano","Desinformação,  Jair Bolsonaro,  Marcelo Crivella,  Rio de Janeiro",É de Marcello Siciliano ação no conselho de ética contra Brizola Neto,"
         9 de
        abril de
        2021,
        18h48
        
    ",aosfatos.org/noticias/dr-jairinho-nao-processou-vereador-do-psol-por-chamar-bolsonaro-de-miliciano/,Aos Fatos,falso,pt-BR
970132686371417,É falso que banhistas expulsaram fiscais de praia do Rio durante pandemia | Aos Fatos,URGENTE. Rio de Janeiro nessa manhã com diversos conflitos. Expulsão da praia de fiscais da prefeitura marca o início da desobediência civil,"Coronavírus,  Covid-19,  Rio de Janeiro",Confusão aconteceu em 2012 em Ipanema por causa de um jogo de altinho,"
         9 de
        abril de
        2021,
        17h24
        
    ",aosfatos.org/noticias/e-falso-que-banhistas-expulsaram-fiscais-de-praia-do-rio-durante-pandemia/,Aos Fatos,falso,pt-BR
970132686371417,"Voto impresso foi aprovado na CCJ em 2019, não recentemente | Aos Fatos",Toma Barroso!!! Enfim uma notícia boa: voto impresso aprovado na CCJ. 33x5,"Bia Kicis,  Eleições,  Fraude eleitoral,  STF,  TSE,  Voto eletrônico,  voto impresso",Proposta não avançou na Câmara e foi barrada no ano passado pelo STF,"
         8 de
        abril de
        2021,
        17h37
        
    ",aosfatos.org/noticias/voto-impresso-foi-aprovado-na-ccj-em-2019-nao-recentemente/,Aos Fatos,distorcido,pt-BR
970132686371417,Foto de repórter de máscara e macacão volta a circular para insinuar que mídia ‘fabrica pânico’ | Aos Fatos,,"Coronavírus,  Covid-19,  Imprensa,  Máscara",Jornalista testava equipamentos de uma empresa local para reportagem no Líbano,"
         8 de
        abril de
        2021,
        16h49
        
    ",aosfatos.org/noticias/foto-de-reporter-de-mascara-e-macacao-volta-a-circular-para-insinuar-que-midia-fabrica-panico/,Aos Fatos,distorcido,pt-BR
970132686371417,É falso que decreto impede policiais de fiscalizar cumprimento de medidas restritivas | Aos Fatos,"Jagunço de governador ou prefeito que venha a prender, ou perseguir ou agredir cidadãos de bem no seu direito de livre, livre de ir e vir ou no seu direito de livre iniciativa de trabalho honesto de levar o sustento para sua casa vai ser preso e multado. Acabou a farra dos fiscais, acabou a farra da guarda municipal, acabou a bagunça de alguns PMs e principalmente acabou a farra desses tiranos prefeitos e governadores. Cana e multa. Bota lá no Google, decreto 14.132, tá lá facilzinho pra tu ler.","Coronavírus,  Covid-19,  Isolamento social,  Jair Bolsonaro",Texto citado é lei que tipifica crime de perseguição e que não se aplica a agentes,"
         8 de
        abril de
        2021,
        15h24
        
    ",aosfatos.org/noticias/e-falso-que-decreto-impede-policiais-de-fiscalizar-cumprimento-de-medidas-restritivas/,Aos Fatos,falso,pt-BR
970132686371417,Tabela promove 'tratamento precoce' com base em site de metodologia duvidosa | Aos Fatos,Protocolo de tratamento para Covid-19 (Março/2021),"Coronavírus,  Covid-19,  hidroxicloroquina,  ivermectina,  tratamento precoce",Fonte citada em postagens traz ainda dados enviesados sobre remédios,"
         7 de
        abril de
        2021,
        19h01
        
    ",aosfatos.org/noticias/tabela-promove-tratamento-precoce-com-base-em-site-de-metodologia-duvidosa/,Aos Fatos,falso,pt-BR
970132686371417,Não é verdade que idosa foi enterrada viva em São Paulo | Aos Fatos,Deram a mulher como morta por COVID em um hospital. Abriram o caixão e a MULHER ESTAVA VIVA! Tem muita coisa estranha acontecendo! Tá na hora do pessoal da saúde botar a boca no trombone!,"Coronavírus,  Covid-19,  Governo de São Paulo,  morte,  São Paulo",Mulher com suspeita de Covid-19 estava morta quando caixão foi violado,"
         7 de
        abril de
        2021,
        16h21
        
    ",aosfatos.org/noticias/nao-e-verdade-que-idosa-foi-enterrada-viva-em-sao-paulo/,Aos Fatos,falso,pt-BR
970132686371417,É falso que 'tratamento precoce' zerou internações por Covid-19 em Cascavel | Aos Fatos,"Parabéns aos médicos de Cascavel, que estão trabalhando de graça e oferecendo o tratamento precoce. Mais de 2.000 atendimentos e nenhum internamento","Coronavírus,  Covid-19,  hidroxicloroquina,  ivermectina,  tratamento precoce","Cidade tinha 110 pacientes em UTI em 30 de março, data da postagem checada","
         6 de
        abril de
        2021,
        17h31
        
    ",aosfatos.org/noticias/e-falso-que-tratamento-precoce-zerou-internacoes-por-covid-19-em-cascavel/,Aos Fatos,falso,pt-BR
970132686371417,É falso que Lula se apossou de faqueiro dado por Elizabeth 2ª a Costa e Silva | Aos Fatos,Costa e Silva ganhou um faqueiro de ouro da Rainha da Inglaterra em 1968… Ele considerou o presente sendo para a Nação Brasileira… LUIZ INÁCIO LULA DA SILVA mandou empacotar e o levou consigo quando deixou o palácio em 2010… Ele considerou que o faqueiro era dele.,"Governo,  Lula",Monarca britânica jamais presenteou governo brasileiro com jogos de talheres,"
         6 de
        abril de
        2021,
        16h13
        
    ",aosfatos.org/noticias/e-falso-que-lula-se-apossou-de-faqueiro-dado-por-elizabeth-2-a-costa-e-silva/,Aos Fatos,falso,pt-BR
970132686371417,Não é verdade que Chapecó tenha zerado as internações por Covid-19 | Aos Fatos,"Chapecó instituiu tratamento precoce e zerou internação. Apenas 7 estão em UTI, porque não fizeram o tratamento","Coronavírus,  Covid-19,  Desinformação,  tratamento precoce","Nesta segunda (5), eram 193 pacientes internados na cidade; 129 em UTIs","
         5 de
        abril de
        2021,
        19h45
        
    ",aosfatos.org/noticias/nao-e-verdade-que-chapeco-tenha-zerado-internacoes-por-covid-19/,Aos Fatos,falso,pt-BR
970132686371417,Vídeo não mostra policiais franceses em protesto contra medidas de restrição | Aos Fatos,"Na França, policiais militares e policiais civis decidem não favorecer o sistema globalista e ficam ao lado da população, não irão fechar comércios e recolher mercadorias de cidadãos. Eles decidiram não rasgar os direitos constitucionais da própria pátria.","Coronavírus,  Covid-19,  Europa,  França,  Isolamento social,  policiais",Agentes se manifestaram após acusações de racismo e brutalidade,"
         5 de
        abril de
        2021,
        16h58
        
    ",aosfatos.org/noticias/video-nao-mostra-policiais-franceses-em-protesto-contra-medidas-de-restricao/,Aos Fatos,falso,pt-BR
970132686371417,É falso que comércio reabriu na Bahia após PM ignorar restrições do governo estadual | Aos Fatos,URGENTE: PM da Bahia ignora decreto governamental e comércio é liberado !!! Isso é Brasil meu povo !!! O gigante está se levantando novamente !! Quero ver quem segura!,"Coronavírus,  Covid-19,  Desinformação,  Polícia Militar",Órgãos de segurança negaram veracidade da alegação que circula nas redes,"
         5 de
        abril de
        2021,
        15h40
        
    ",aosfatos.org/noticias/e-falso-que-comercio-reabriu-na-bahia-apos-pm-ignorar-restricoes-do-governo-estadual/,Aos Fatos,falso,pt-BR
970132686371417,"Vídeo não mostra enterro falso de Covid-19, mas gravação de reportagem sobre coveiros | Aos Fatos",Um homem gravou o momento que uma equipe de TV estava gravando um enterro falso no Cemitério de Barra do Jucu no Espírito Santo.,"Covid-19,  Saúde",Equipe registrava imagens de apoio para ilustrar rotina de profissionais no ES,"
         1 de
        abril de
        2021,
        20h34
        
    ",aosfatos.org/noticias/video-nao-mostra-enterro-falso-de-covid-19-mas-gravacao-de-reportagem-sobre-coveiros/,Aos Fatos,falso,pt-BR
970132686371417,Posts enganam ao afirmar que soldado Wesley não atirou contra policiais na Bahia | Aos Fatos,"Wesley claramente atira para cima. Reparem que após o disparo para cima, o soldado Wesley abaixa o seu fuzil e sai andando, quando é supreendido por disparos em sua direção que custaram a sua vida.",,Registros atestam que agente disparou nove vezes na direção de PMs,"
         1 de
        abril de
        2021,
        18h58
        
    ",aosfatos.org/noticias/posts-enganam-ao-afirmar-que-soldado-wesley-nao-atirou-contra-policiais-na-bahia/,Aos Fatos,falso,pt-BR
970132686371417,"Vídeo não mostra fraude de mortes na pandemia, mas bastidor de clipe de rapper russo | Aos Fatos","Preparando a cena terrível de mortos para gravar, só não esperavam um dos mortos da fraudemia estar fumando. Isso para gerar medo no povo","Covid-19,  Desinformação,  Saúde",Gravação exibe homem fumando em meio a sacos que representam cadáveres,"
         1 de
        abril de
        2021,
        17h14
        
    ",aosfatos.org/noticias/video-nao-mostra-fraude-de-mortes-na-pandemia-mas-bastidor-de-clipe-de-rapper-russo/,Aos Fatos,falso,pt-BR
970132686371417,Não é verdade que estados recebem R$ 19 mil por cada morte de Covid-19 | Aos Fatos,"Ivermectina custa R$ 20,00. Aqui dentro do caixão você vale R$ 19 mil reais para o Estado","Coronavírus,  Covid-19,  Desinformação,  ivermectina,  Ministério da Saúde,  Saúde",Critérios para distribuição de recursos não incluem número de óbitos,"
         31 de
        março de
        2021,
        16h15
        
    ",aosfatos.org/noticias/nao-e-verdade-que-estados-recebem-r-19-mil-por-cada-morte-de-covid-19/,Aos Fatos,falso,pt-BR
970132686371417,Não é verdade que governo do Sergipe aboliu direito à propriedade privada | Aos Fatos,Governador de Sergipe estabelece o fim do direito de propriedade privada.,"Coronavírus,  Desinformação,  Saúde,  Sergipe",Decreto permite apenas requisição temporária de bens no combate à pandemia,"
         30 de
        março de
        2021,
        18h16
        
    ",aosfatos.org/noticias/nao-e-verdade-que-governo-do-sergipe-aboliu-direito-propriedade-privada/,Aos Fatos,falso,pt-BR
970132686371417,É falso que ‘tratamento precoce’ zerou internações por Covid-19 em 15 cidades | Aos Fatos,Todas com zero internações. Já adotaram o tratamento precoce,"cloroquina,  Coronavírus,  Covid-19,  hidroxicloroquina,  ivermectina,  tratamento precoce",Posts defendem ‘tratamento precoce’ mas citam locais com hospitais cheios,"
         30 de
        março de
        2021,
        15h23
        
    ",aosfatos.org/noticias/e-falso-que-tratamento-precoce-zerou-internacoes-por-covid-19-em-15-cidades/,Aos Fatos,falso,pt-BR
970132686371417,É falso que ministros do STF não podem alterar votos | Aos Fatos,"Nenhum ministro pode mudar voto proferido, Cármen Lúcia. É crime e perda do cargo.","Justiça,  Lula,  Sergio Moro,  STF",Lei permite que ministros reavaliem votos até conclusão de julgamento,"
         30 de
        março de
        2021,
        12h35
        
    ",aosfatos.org/noticias/e-falso-que-ministros-do-stf-nao-podem-alterar-votos/,Aos Fatos,falso,pt-BR
970132686371417,Vídeo de torcida de futebol de 2015 é difundido como se fosse de protesto de PMs na Bahia | Aos Fatos,Políciais da BAHIA se levantaram contra o governador petista,"Desinformação,  Polícia Militar",Gravação mostra torcedores do Corinthians rumo a um estádio de futebol,"
         29 de
        março de
        2021,
        19h25
        
    ",aosfatos.org/noticias/video-de-torcida-de-futebol-de-2015-e-difundido-como-se-fosse-de-protesto-de-pms-na-bahia/,Aos Fatos,falso,pt-BR
970132686371417,Não é verdade que exigência de CPF em notificação de morte fez cair óbitos por Covid-19 | Aos Fatos,"CPF CURA COVID. Inacreditavelmente depois que o Ministério passa a exigir CPF e cartão do SUS, número de mortos em São Paulo caiu de 1.021 mortos para 281.","Coronavírus,  Desinformação,  Governo de São Paulo,  Ministério da Saúde,  São Paulo,  Saúde",Sistema de notificação foi atualizado sem prévio aviso e teve instabilidade,"
         29 de
        março de
        2021,
        18h18
        
    ",aosfatos.org/noticias/nao-e-verdade-que-exigencia-de-cpf-em-notificacao-de-morte-fez-cair-obitos-por-covid-19/,Aos Fatos,distorcido,pt-BR
970132686371417,É falso que vacinas podem gerar reação letal em 30% dos imunizados | Aos Fatos,"Trinta por cento dos vacinados morrerão dentro de três meses, diz o Dr. Sherri Tempenny","Covid-19,  Desinformação,  Vacina",Imunizantes não provocam reação exagerada do corpo que pode ser fatal,"
         29 de
        março de
        2021,
        13h41
        
    ",aosfatos.org/noticias/e-falso-que-vacinas-podem-gerar-reacao-letal-em-30-dos-imunizados/,Aos Fatos,falso,pt-BR
970132686371417,Radicais usam imagem de PM que abriu fogo em Salvador para divulgar informações falsas | Aos Fatos,"
🔄 Novo vídeo divulgado pela secretaria da Segurança Publica do @governodabahia mostra, em outro ângulo, mais próximo, o policial no momento de surto no Largo do Farol da Barra na tarde deste domingo. pic.twitter.com/kfaXXn2oyz
— Victor Pinto (@victordojornal) March 28, 2021","Bahia,  policiais,  Polícia Militar,  Rui Costa",É falso que não tenha havido negociação entre a corporação e o militar,"
         29 de
        março de
        2021,
        04h06
        
    ",aosfatos.org/noticias/radicais-usam-imagem-de-pm-que-abriu-fogo-em-salvador-para-divulgar-informacoes-falsas/,Aos Fatos,falso,pt-BR
970132686371417,Governador de SE não ordenou polícia a agredir quem burlar toque de recolher | Aos Fatos,"EU ADORO A ESQUERDA , QUEM DEFENDE ESSE TIPO DE POLÍTICO, QUANDO CORTAR NA PRÓPRIA CARNE AÍ NEM MERDIOLATE RESOLVE...","Covid-19,  Desinformação",Vídeo de Belivaldo Chagas que circula nas redes tem áudio adulterado,"
         26 de
        março de
        2021,
        15h50
        
    ",aosfatos.org/noticias/governador-de-se-nao-ordenou-policia-agredir-quem-burlar-toque-de-recolher/,Aos Fatos,falso,pt-BR
970132686371417,É falso que policiais se recusaram a coibir protesto contra lockdown na Itália | Aos Fatos,"POLICIAIS ITALIANOS SE RECUSAM A CUMPRIR ORDENS ILEGAIS - Policiais se negaram a agredir a população durante protestos contra o lockdown, na Itália, neste final de semana. A tropa não avançou contra o povo e retirou os capacetes para sinalizar que estava ao lado da população.","Coronavírus,  Covid-19,  Europa,  Itália,  Manifestações,  policiais",Vídeo foi gravado em 2013 em ato contra austeridade do governo,"
         25 de
        março de
        2021,
        14h51
        
    ",aosfatos.org/noticias/e-falso-que-policiais-se-recusaram-coibir-protesto-contra-lockdown-na-italia/,Aos Fatos,falso,pt-BR
970132686371417,É falso calendário de vacinação contra Covid-19 de pessoas entre 18 e 71 anos | Aos Fatos,Previsão de vacinação para o Covid. Fonte: Ministério da Saúde,"Covid-19,  Desinformação,  Ministério da Saúde,  Vacina",Ministério da Saúde não estabelece cronograma para estados e municípios,"
         24 de
        março de
        2021,
        17h36
        
    ",aosfatos.org/noticias/e-falso-calendario-de-vacinacao-contra-covid-19-de-pessoas-entre-18-e-71-anos/,Aos Fatos,falso,pt-BR
970132686371417,É falso que ivermectina seja mais eficaz que vacinas contra Covid-19 | Aos Fatos,"IVERMECTINA supera vacinas: mais de 83% de eficácia contra a Covid-19, revela a ciência","Coronavírus,  Covid-19,  FDA,  ivermectina,  OMS,  Saúde,  Vacina",Medicamento não possui eficácia comprovada contra a doença,"
         24 de
        março de
        2021,
        15h28
        
    ",aosfatos.org/noticias/e-falso-que-ivermectina-seja-mais-eficaz-que-vacinas-contra-covid-19/,Aos Fatos,falso,pt-BR
970132686371417,Não é verdade que o Brasil não teve nenhum caso de dengue em 2021 | Aos Fatos,"Verão terminando, Outono chegando e uma coisa espetacularmente boa aconteceu, é o primeiro verão em 40 anos que não teve um caso sequer de dengue. Amém, meu povo?","Coronavírus,  Dengue,  Ministério da Saúde,  Saúde","Até 13 de março, foram notificados 103.595 casos suspeitos da doença","
         24 de
        março de
        2021,
        14h01
        
    ",aosfatos.org/noticias/nao-e-verdade-que-o-brasil-nao-teve-nenhum-caso-de-dengue-em-2021/,Aos Fatos,falso,pt-BR
970132686371417,É falso que Brasil produziu vacina contra Covid-19 em segredo com ajuda de Israel | Aos Fatos,"500 mil mais 6 milhões por semana com um maquinaria e cinco cientistas todos vindos de Israel, 40 estagiários que ficaram 90 dias em Israel e mais 300 funcionários recrutados nas universidades","Covid-19,  Desinformação,  Saúde,  Vacina",Produção da AstraZeneca em parceria com governo é conhecida desde 2020,"
         24 de
        março de
        2021,
        13h10
        
    ",aosfatos.org/noticias/e-falso-que-brasil-produziu-vacina-contra-covid-19-em-segredo-com-ajuda-de-israel/,Aos Fatos,falso,pt-BR
970132686371417,É falso que governo do Ceará simulou caos hospitalar em vídeo; gravação é de Israel | Aos Fatos,Teatro da Covid-19 no Ceará,"Covid-19,  Desinformação,  Saúde",Imagens mostram conversão de estacionamento em leitos de enfermaria,"
         23 de
        março de
        2021,
        15h13
        
    ",aosfatos.org/noticias/e-falso-que-governo-do-ceara-simulou-caos-hospitalar-em-video-gravacao-e-de-israel/,Aos Fatos,falso,pt-BR
970132686371417,É falso que médico tenha curado pacientes com Covid-19 com flutamida | Aos Fatos,"A Covid-19, como conhecemos, acabou! Flutamida a partir do 7⁰- 8⁰ dia, 250 mg VO de 8/8h, dose de ataque de 500 mg, com acompanhamento médico, nos casos que não evoluem para a remissão após a primeira fase! Assistam ao vídeo e compartilhem para que chegue ao mundo!!!","Covid-19,  Saúde,  tratamento precoce",Remédio para câncer de próstata não tem eficácia comprovada contra Covid-19,"
         22 de
        março de
        2021,
        15h51
        
    ",aosfatos.org/noticias/e-falso-que-medico-tenha-curado-pacientes-com-covid-19-com-flutamida/,Aos Fatos,falso,pt-BR
970132686371417,"Não é atual vídeo de saque a supermercado de Salvador, mas de 2012 | Aos Fatos",SAQUE EM MERCADO HOJE SALVADOR. Ninguém pode mostrar nada na Bahia que seja contra o governador que é do PT.,"Coronavírus,  Polícia Militar,  Violência",Imagens mostram invasão ocorrida durante greve da PM na Bahia,"
         22 de
        março de
        2021,
        14h56
        
    ",aosfatos.org/noticias/nao-e-atual-video-de-saque-a-supermercado-de-salvador-mas-de-2012/,Aos Fatos,falso,pt-BR
970132686371417,É falso que cilindro de oxigênio caseiro tenha eficácia médica | Aos Fatos,Está dando certo esse cilindro de oxigênio caseiro que eu fiz,"Coronavírus,  Covid-19,  Saúde","Paciente continua inalando o ar ambiente, não oxigênio mais concentrado","
         19 de
        março de
        2021,
        18h56
        
    ",aosfatos.org/noticias/e-falso-que-cilindro-de-oxigenio-caseiro-tenha-eficacia-medica/,Aos Fatos,falso,pt-BR
970132686371417,Foto de 2019 volta a circular para criticar Maju Coutinho por fala sobre isolamento | Aos Fatos,,"Coronavírus,  Imprensa,  Isolamento social",Registro foi feito meses antes do início da pandemia no Brasil,"
         19 de
        março de
        2021,
        14h15
        
    ",aosfatos.org/noticias/foto-de-2019-volta-circular-para-criticar-maju-coutinho-por-fala-sobre-isolamento/,Aos Fatos,distorcido,pt-BR
